,win rate,hero1,hero2
716,48.46938775510204,Gragas , Evelynn
717,53.67892976588629,Gragas , Graves
718,50.199203187250994,Gragas , Hecarim
719,46.42857142857143,Gragas , Ivern
720,47.90419161676647,Gragas , Jarvan IV
721,40.97560975609756,Gragas , Jax
722,50.44722719141323,Gragas , KhaZix
723,51.7992003553976,Gragas , Lee Sin
724,45.42253521126761,Gragas , Master Yi
725,47.928994082840234,Gragas , Rengar
726,45.89041095890411,Gragas , Sejuani
727,53.48837209302325,Gragas , Shaco
728,47.10424710424711,Gragas , Vi
729,48.983739837398375,Gragas , Warwick
730,47.49034749034749,Gragas , Xin Zhao
731,48.338368580060425,Gragas , Zac
732,46.40151515151515,Graves , Amumu
733,48.679245283018865,Graves , Elise
734,48.369565217391305,Graves , Evelynn
735,46.32107023411371,Graves , Gragas
736,46.98795180722892,Graves , Hecarim
737,35.609756097560975,Graves , Ivern
738,46.8503937007874,Graves , Jarvan IV
739,44.93150684931507,Graves , Jax
740,47.214611872146115,Graves , KhaZix
741,50.63291139240506,Graves , Kindred
742,48.54242581988547,Graves , Lee Sin
743,48.431372549019606,Graves , Master Yi
744,49.763033175355446,Graves , Nidalee
745,50.22222222222222,Graves , Nocturne
746,44.74885844748858,Graves , Nunu
747,47.20812182741117,Graves , Rammus
748,51.45631067961165,Graves , Rengar
749,47.74193548387097,Graves , Sejuani
750,48.80694143167028,Graves , Shaco
751,46.231155778894475,Graves , Shyvana
752,37.00787401574803,Graves , Twitch
753,47.368421052631575,Graves , Udyr
754,46.666666666666664,Graves , Vi
755,46.52061855670103,Graves , Warwick
756,48.421052631578945,Graves , Xin Zhao
757,53.20088300220751,Graves , Zac
758,52.02702702702703,Hecarim , Amumu
759,52.255639097744364,Hecarim , Elise
760,49.68944099378882,Hecarim , Evelynn
761,49.800796812749006,Hecarim , Gragas
762,53.01204819277109,Hecarim , Graves
763,44.099378881987576,Hecarim , Ivern
764,53.75722543352601,Hecarim , Jax
765,47.43935309973046,Hecarim , KhaZix
766,50.17895490336435,Hecarim , Lee Sin
767,49.18032786885246,Hecarim , Master Yi
768,48.38709677419355,Hecarim , Sejuani
769,48.0,Hecarim , Shaco
770,49.416342412451364,Hecarim , Vi
771,48.148148148148145,Hecarim , Warwick
772,46.6403162055336,Hecarim , Xin Zhao
773,42.98245614035088,Hecarim , Zac
774,58.97435897435898,Ivern , Amumu
775,54.729729729729726,Ivern , Elise
776,53.57142857142857,Ivern , Gragas
777,64.39024390243902,Ivern , Graves
778,55.90062111801242,Ivern , Hecarim
779,62.125340599455036,Ivern , KhaZix
780,54.84652665589661,Ivern , Lee Sin
781,53.14009661835749,Ivern , Master Yi
782,50.27027027027027,Ivern , Sejuani
783,60.57142857142858,Ivern , Shaco
784,52.26130653266332,Ivern , Vi
785,57.48502994011976,Ivern , Warwick
786,60.1063829787234,Ivern , Xin Zhao
787,56.666666666666664,Ivern , Zac
788,48.85057471264368,Jarvan IV , Amumu
789,50.847457627118644,Jarvan IV , Elise
790,52.09580838323353,Jarvan IV , Gragas
791,53.14960629921261,Jarvan IV , Graves
792,51.417004048582996,Jarvan IV , KhaZix
793,50.559511698880975,Jarvan IV , Lee Sin
794,49.647887323943664,Jarvan IV , Master Yi
795,52.0,Jarvan IV , Sejuani
796,48.69109947643979,Jarvan IV , Vi
797,49.794238683127574,Jarvan IV , Warwick
798,49.27007299270073,Jax , Amumu
799,47.57709251101321,Jax , Elise
800,57.333333333333336,Jax , Evelynn
801,59.02439024390244,Jax , Gragas
802,55.06849315068493,Jax , Graves
803,46.24277456647399,Jax , Hecarim
